timestamp,latitude,longitude,geofence_name,distance_meters,inside,event,alert_active,output_active
2026-04-02 14:52:13,40.743945283,-84.105683826,Elm St. Bridge,840.63,False,CHECK,False,False
2026-04-02 14:52:14,40.743954608,-84.105683279,Main St. Bridge,221.12,False,CHECK,False,False
2026-04-02 14:52:14,40.743954608,-84.105683279,Elm St. Bridge,841.52,False,CHECK,False,False
2026-04-02 14:52:15,40.743959043,-84.105683406,Main St. Bridge,221.61,False,CHECK,False,False
2026-04-02 14:52:15,40.743959043,-84.105683406,Elm St. Bridge,841.97,False,CHECK,False,False
2026-04-02 14:52:16,40.743962399,-84.105683525,Main St. Bridge,221.98,False,CHECK,False,False
2026-04-02 14:52:16,40.743962399,-84.105683525,Elm St. Bridge,842.3,False,CHECK,False,False
2026-04-02 14:52:17,40.744004912,-84.105693887,Main St. Bridge,226.79,False,CHECK,False,False
2026-04-02 14:52:17,40.744004912,-84.105693887,Elm St. Bridge,846.89,False,CHECK,False,False
2026-04-02 14:52:18,40.743995138,-84.105693747,Main St. Bridge,225.72,False,CHECK,False,False
2026-04-02 14:52:18,40.743995138,-84.105693747,Elm St. Bridge,845.92,False,CHECK,False,False
2026-04-02 14:52:19,40.74399076,-84.105692886,Main St. Bridge,225.22,False,CHECK,False,False
2026-04-02 14:52:19,40.74399076,-84.105692886,Elm St. Bridge,845.46,False,CHECK,False,False
2026-04-02 14:52:20,40.743990764,-84.105692695,Main St. Bridge,225.22,False,CHECK,False,False
2026-04-02 14:52:20,40.743990764,-84.105692695,Elm St. Bridge,845.45,False,CHECK,False,False
2026-04-02 14:52:21,40.743993657,-84.10569272,Main St. Bridge,225.54,False,CHECK,False,False
2026-04-02 14:52:21,40.743993657,-84.10569272,Elm St. Bridge,845.74,False,CHECK,False,False
2026-04-02 14:52:22,40.743990297,-84.105690689,Main St. Bridge,225.14,False,CHECK,False,False
2026-04-02 14:52:22,40.743990297,-84.105690689,Elm St. Bridge,845.33,False,CHECK,False,False
2026-04-02 14:52:23,40.74398562,-84.1056901,Main St. Bridge,224.62,False,CHECK,False,False
2026-04-02 14:52:23,40.74398562,-84.1056901,Elm St. Bridge,844.84,False,CHECK,False,False
2026-04-02 14:52:24,40.743984487,-84.105689913,Main St. Bridge,224.49,False,CHECK,False,False
2026-04-02 14:52:24,40.743984487,-84.105689913,Elm St. Bridge,844.72,False,CHECK,False,False
2026-04-02 14:52:25,40.743984886,-84.105690782,Main St. Bridge,224.55,False,CHECK,False,False
2026-04-02 14:52:25,40.743984886,-84.105690782,Elm St. Bridge,844.8,False,CHECK,False,False
2026-04-02 14:52:26,40.743984734,-84.105689686,Main St. Bridge,224.52,False,CHECK,False,False
2026-04-02 14:52:26,40.743984734,-84.105689686,Elm St. Bridge,844.74,False,CHECK,False,False
2026-04-02 14:52:27,40.743985545,-84.105689812,Main St. Bridge,224.61,False,CHECK,False,False
2026-04-02 14:52:27,40.743985545,-84.105689812,Elm St. Bridge,844.82,False,CHECK,False,False
2026-04-02 14:52:28,40.743986427,-84.105689195,Main St. Bridge,224.69,False,CHECK,False,False
2026-04-02 14:52:28,40.743986427,-84.105689195,Elm St. Bridge,844.89,False,CHECK,False,False
2026-04-02 14:52:29,40.743987006,-84.105689922,Main St. Bridge,224.77,False,CHECK,False,False
2026-04-02 14:52:29,40.743987006,-84.105689922,Elm St. Bridge,844.97,False,CHECK,False,False
2026-04-02 14:52:30,40.743990784,-84.105692761,Main St. Bridge,225.22,False,CHECK,False,False
2026-04-02 14:52:30,40.743990784,-84.105692761,Elm St. Bridge,845.45,False,CHECK,False,False
2026-04-02 14:52:31,40.743994522,-84.105695966,Main St. Bridge,225.68,False,CHECK,False,False
2026-04-02 14:52:31,40.743994522,-84.105695966,Elm St. Bridge,845.95,False,CHECK,False,False
2026-04-02 14:52:32,40.744001766,-84.105698643,Main St. Bridge,226.52,False,CHECK,False,False
2026-04-02 14:52:32,40.744001766,-84.105698643,Elm St. Bridge,846.77,False,CHECK,False,False
2026-04-02 14:52:33,40.744004409,-84.105700191,Main St. Bridge,226.83,False,CHECK,False,False
2026-04-02 14:52:33,40.744004409,-84.105700191,Elm St. Bridge,847.09,False,CHECK,False,False
2026-04-02 14:52:34,40.744011034,-84.105704355,Main St. Bridge,227.62,False,CHECK,False,False
2026-04-02 14:52:34,40.744011034,-84.105704355,Elm St. Bridge,847.9,False,CHECK,False,False
2026-04-02 14:52:35,40.74401947,-84.105707759,Main St. Bridge,228.59,False,CHECK,False,False
2026-04-02 14:52:35,40.74401947,-84.105707759,Elm St. Bridge,848.87,False,CHECK,False,False
2026-04-02 14:52:36,40.744027793,-84.10570915,Main St. Bridge,229.52,False,CHECK,False,False
2026-04-02 14:52:36,40.744027793,-84.10570915,Elm St. Bridge,849.74,False,CHECK,False,False
2026-04-02 14:52:37,40.744038937,-84.105708599,Main St. Bridge,230.73,False,CHECK,False,False
2026-04-02 14:52:37,40.744038937,-84.105708599,Elm St. Bridge,850.81,False,CHECK,False,False
2026-04-02 14:52:38,40.744041964,-84.105710005,Main St. Bridge,231.09,False,CHECK,False,False
2026-04-02 14:52:38,40.744041964,-84.105710005,Elm St. Bridge,851.17,False,CHECK,False,False
2026-04-02 14:52:39,40.744044769,-84.105710091,Main St. Bridge,231.39,False,CHECK,False,False
2026-04-02 14:52:39,40.744044769,-84.105710091,Elm St. Bridge,851.45,False,CHECK,False,False
2026-04-02 14:52:40,40.744052865,-84.105709077,Main St. Bridge,232.26,False,CHECK,False,False
2026-04-02 14:52:40,40.744052865,-84.105709077,Elm St. Bridge,852.2,False,CHECK,False,False
2026-04-02 14:52:41,40.74405776,-84.105708437,Main St. Bridge,232.79,False,CHECK,False,False
2026-04-02 14:52:41,40.74405776,-84.105708437,Elm St. Bridge,852.66,False,CHECK,False,False
2026-04-02 14:52:42,40.74406005,-84.105708145,Main St. Bridge,233.03,False,CHECK,False,False
2026-04-02 14:52:42,40.74406005,-84.105708145,Elm St. Bridge,852.88,False,CHECK,False,False
2026-04-02 14:52:43,40.744056488,-84.105707304,Main St. Bridge,232.63,False,CHECK,False,False
2026-04-02 14:52:43,40.744056488,-84.105707304,Elm St. Bridge,852.49,False,CHECK,False,False
2026-04-02 14:52:44,40.744051019,-84.105706527,Main St. Bridge,232.02,False,CHECK,False,False
2026-04-02 14:52:44,40.744051019,-84.105706527,Elm St. Bridge,851.92,False,CHECK,False,False
2026-04-02 14:52:45,40.744045226,-84.105704585,Main St. Bridge,231.36,False,CHECK,False,False
2026-04-02 14:52:45,40.744045226,-84.105704585,Elm St. Bridge,851.28,False,CHECK,False,False
2026-04-02 14:52:46,40.744036408,-84.105703394,Main St. Bridge,230.38,False,CHECK,False,False
2026-04-02 14:52:46,40.744036408,-84.105703394,Elm St. Bridge,850.36,False,CHECK,False,False
2026-04-02 14:52:47,40.744041478,-84.105703131,Main St. Bridge,230.93,False,CHECK,False,False
2026-04-02 14:52:47,40.744041478,-84.105703131,Elm St. Bridge,850.85,False,CHECK,False,False
2026-04-02 14:52:48,40.744056712,-84.105702569,Main St. Bridge,232.58,False,CHECK,False,False
2026-04-02 14:52:48,40.744056712,-84.105702569,Elm St. Bridge,852.33,False,CHECK,False,False
2026-04-02 14:52:49,40.744056211,-84.105701132,Main St. Bridge,232.51,False,CHECK,False,False
2026-04-02 14:52:49,40.744056211,-84.105701132,Elm St. Bridge,852.22,False,CHECK,False,False
2026-04-02 14:52:50,40.744054946,-84.105699873,Main St. Bridge,232.35,False,CHECK,False,False
2026-04-02 14:52:50,40.744054946,-84.105699873,Elm St. Bridge,852.05,False,CHECK,False,False
2026-04-02 14:52:51,40.744054147,-84.105698931,Main St. Bridge,232.25,False,CHECK,False,False
2026-04-02 14:52:51,40.744054147,-84.105698931,Elm St. Bridge,851.93,False,CHECK,False,False
2026-04-02 14:52:52,40.744034722,-84.105698192,Main St. Bridge,230.11,False,CHECK,False,False
2026-04-02 14:52:52,40.744034722,-84.105698192,Elm St. Bridge,849.99,False,CHECK,False,False
2026-04-02 14:52:53,40.744040255,-84.105698023,Main St. Bridge,230.71,False,CHECK,False,False
2026-04-02 14:52:53,40.744040255,-84.105698023,Elm St. Bridge,850.53,False,CHECK,False,False
2026-04-02 14:52:54,40.744054695,-84.105699865,Main St. Bridge,232.32,False,CHECK,False,False
2026-04-02 14:52:54,40.744054695,-84.105699865,Elm St. Bridge,852.03,False,CHECK,False,False
2026-04-02 14:52:55,40.744061533,-84.105699867,Main St. Bridge,233.07,False,CHECK,False,False
2026-04-02 14:52:55,40.744061533,-84.105699867,Elm St. Bridge,852.7,False,CHECK,False,False
2026-04-02 14:52:56,40.744054959,-84.105699269,Main St. Bridge,232.34,False,CHECK,False,False
2026-04-02 14:52:56,40.744054959,-84.105699269,Elm St. Bridge,852.03,False,CHECK,False,False
2026-04-02 14:52:57,40.744038963,-84.105698214,Main St. Bridge,230.57,False,CHECK,False,False
2026-04-02 14:52:57,40.744038963,-84.105698214,Elm St. Bridge,850.41,False,CHECK,False,False
2026-04-02 14:52:58,40.744043818,-84.105698906,Main St. Bridge,231.12,False,CHECK,False,False
2026-04-02 14:52:58,40.744043818,-84.105698906,Elm St. Bridge,850.92,False,CHECK,False,False
2026-04-02 14:52:59,40.744051203,-84.105700426,Main St. Bridge,231.95,False,CHECK,False,False
2026-04-02 14:52:59,40.744051203,-84.105700426,Elm St. Bridge,851.7,False,CHECK,False,False
2026-04-02 14:53:00,40.744053841,-84.105702323,Main St. Bridge,232.26,False,CHECK,False,False
2026-04-02 14:53:00,40.744053841,-84.105702323,Elm St. Bridge,852.04,False,CHECK,False,False
2026-04-02 14:53:01,40.744059811,-84.105704282,Main St. Bridge,232.95,False,CHECK,False,False
2026-04-02 14:53:01,40.744059811,-84.105704282,Elm St. Bridge,852.7,False,CHECK,False,False
2026-04-02 14:53:02,40.744067525,-84.105706119,Main St. Bridge,233.82,False,CHECK,False,False
2026-04-02 14:53:02,40.744067525,-84.105706119,Elm St. Bridge,853.53,False,CHECK,False,False
2026-04-02 14:53:03,40.74407031,-84.105707062,Main St. Bridge,234.14,False,CHECK,False,False
2026-04-02 14:53:03,40.74407031,-84.105707062,Elm St. Bridge,853.85,False,CHECK,False,False
2026-04-02 14:53:04,40.744075365,-84.105708188,Main St. Bridge,234.71,False,CHECK,False,False
2026-04-02 14:53:04,40.744075365,-84.105708188,Elm St. Bridge,854.39,False,CHECK,False,False
2026-04-02 14:53:05,40.744075438,-84.105709102,Main St. Bridge,234.73,False,CHECK,False,False
2026-04-02 14:53:05,40.744075438,-84.105709102,Elm St. Bridge,854.43,False,CHECK,False,False
2026-04-02 14:53:06,40.744070186,-84.105711927,Main St. Bridge,234.2,False,CHECK,False,False
2026-04-02 14:53:06,40.744070186,-84.105711927,Elm St. Bridge,854.02,False,CHECK,False,False
2026-04-02 14:53:07,40.744064262,-84.105713555,Main St. Bridge,233.58,False,CHECK,False,False
2026-04-02 14:53:07,40.744064262,-84.105713555,Elm St. Bridge,853.5,False,CHECK,False,False
2026-04-02 14:53:08,40.744054445,-84.105715405,Main St. Bridge,232.53,False,CHECK,False,False
2026-04-02 14:53:08,40.744054445,-84.105715405,Elm St. Bridge,852.61,False,CHECK,False,False
2026-04-02 14:53:09,40.74405052,-84.105716887,Main St. Bridge,232.13,False,CHECK,False,False
2026-04-02 14:53:09,40.74405052,-84.105716887,Elm St. Bridge,852.28,False,CHECK,False,False
2026-04-02 14:53:10,40.744046609,-84.105716894,Main St. Bridge,231.7,False,CHECK,False,False
2026-04-02 14:53:10,40.744046609,-84.105716894,Elm St. Bridge,851.89,False,CHECK,False,False
2026-04-02 14:53:11,40.744043781,-84.105715838,Main St. Bridge,231.38,False,CHECK,False,False
2026-04-02 14:53:11,40.744043781,-84.105715838,Elm St. Bridge,851.58,False,CHECK,False,False
2026-04-02 14:53:12,40.744043058,-84.105715566,Main St. Bridge,231.29,False,CHECK,False,False
2026-04-02 14:53:12,40.744043058,-84.105715566,Elm St. Bridge,851.49,False,CHECK,False,False
2026-04-02 14:53:13,40.744042358,-84.105715765,Main St. Bridge,231.22,False,CHECK,False,False
2026-04-02 14:53:13,40.744042358,-84.105715765,Elm St. Bridge,851.43,False,CHECK,False,False
2026-04-02 14:53:14,40.74403706,-84.105715387,Main St. Bridge,230.63,False,CHECK,False,False
2026-04-02 14:53:14,40.74403706,-84.105715387,Elm St. Bridge,850.9,False,CHECK,False,False
2026-04-02 14:53:15,40.744028442,-84.105715183,Main St. Bridge,229.69,False,CHECK,False,False
2026-04-02 14:53:15,40.744028442,-84.105715183,Elm St. Bridge,850.04,False,CHECK,False,False
2026-04-02 14:53:16,40.744020053,-84.105714483,Main St. Bridge,228.76,False,CHECK,False,False
2026-04-02 14:53:16,40.744020053,-84.105714483,Elm St. Bridge,849.19,False,CHECK,False,False
2026-04-02 14:53:17,40.744019817,-84.105714776,Main St. Bridge,228.74,False,CHECK,False,False
2026-04-02 14:53:17,40.744019817,-84.105714776,Elm St. Bridge,849.18,False,CHECK,False,False
2026-04-02 14:53:18,40.744014834,-84.105714255,Main St. Bridge,228.19,False,CHECK,False,False
2026-04-02 14:53:18,40.744014834,-84.105714255,Elm St. Bridge,848.66,False,CHECK,False,False
2026-04-02 14:53:19,40.744018813,-84.10571463,Main St. Bridge,228.63,False,CHECK,False,False
2026-04-02 14:53:19,40.744018813,-84.10571463,Elm St. Bridge,849.07,False,CHECK,False,False
2026-04-02 14:53:20,40.744023167,-84.10571485,Main St. Bridge,229.11,False,CHECK,False,False
2026-04-02 14:53:20,40.744023167,-84.10571485,Elm St. Bridge,849.51,False,CHECK,False,False
2026-04-02 14:53:21,40.744029367,-84.105715018,Main St. Bridge,229.79,False,CHECK,False,False
2026-04-02 14:53:21,40.744029367,-84.105715018,Elm St. Bridge,850.12,False,CHECK,False,False
2026-04-02 14:53:22,40.744037207,-84.105715653,Main St. Bridge,230.65,False,CHECK,False,False
2026-04-02 14:53:22,40.744037207,-84.105715653,Elm St. Bridge,850.92,False,CHECK,False,False
2026-04-02 14:53:23,40.744052577,-84.105716939,Main St. Bridge,232.35,False,CHECK,False,False
2026-04-02 14:53:23,40.744052577,-84.105716939,Elm St. Bridge,852.48,False,CHECK,False,False
2026-04-02 14:53:24,40.744062705,-84.105718334,Main St. Bridge,233.48,False,CHECK,False,False
2026-04-02 14:53:24,40.744062705,-84.105718334,Elm St. Bridge,853.54,False,CHECK,False,False
2026-04-02 14:53:25,40.744073332,-84.105716598,Main St. Bridge,234.62,False,CHECK,False,False
2026-04-02 14:53:25,40.744073332,-84.105716598,Elm St. Bridge,854.52,False,CHECK,False,False
2026-04-02 14:53:26,40.744085512,-84.105717218,Main St. Bridge,235.96,False,CHECK,False,False
2026-04-02 14:53:26,40.744085512,-84.105717218,Elm St. Bridge,855.74,False,CHECK,False,False
2026-04-02 14:53:27,40.74409786,-84.105720371,Main St. Bridge,237.36,False,CHECK,False,False
2026-04-02 14:53:27,40.74409786,-84.105720371,Elm St. Bridge,857.08,False,CHECK,False,False
2026-04-02 14:53:28,40.744105783,-84.105722358,Main St. Bridge,238.25,False,CHECK,False,False
2026-04-02 14:53:28,40.744105783,-84.105722358,Elm St. Bridge,857.94,False,CHECK,False,False
2026-04-02 14:53:29,40.744114728,-84.105726278,Main St. Bridge,239.29,False,CHECK,False,False
2026-04-02 14:53:29,40.744114728,-84.105726278,Elm St. Bridge,858.97,False,CHECK,False,False
2026-04-02 14:53:30,40.744124254,-84.105729714,Main St. Bridge,240.38,False,CHECK,False,False
2026-04-02 14:53:30,40.744124254,-84.105729714,Elm St. Bridge,860.05,False,CHECK,False,False
2026-04-02 14:53:31,40.744136026,-84.105733671,Main St. Bridge,241.73,False,CHECK,False,False
2026-04-02 14:53:31,40.744136026,-84.105733671,Elm St. Bridge,861.36,False,CHECK,False,False
2026-04-02 14:53:32,40.744145531,-84.105737497,Main St. Bridge,242.83,False,CHECK,False,False
2026-04-02 14:53:32,40.744145531,-84.105737497,Elm St. Bridge,862.45,False,CHECK,False,False
2026-04-02 14:53:33,40.744155349,-84.105741043,Main St. Bridge,243.96,False,CHECK,False,False
2026-04-02 14:53:33,40.744155349,-84.105741043,Elm St. Bridge,863.55,False,CHECK,False,False
2026-04-02 14:53:34,40.74416602,-84.10574402,Main St. Bridge,245.17,False,CHECK,False,False
2026-04-02 14:53:34,40.74416602,-84.10574402,Elm St. Bridge,864.72,False,CHECK,False,False
2026-04-02 14:53:35,40.744178273,-84.105745768,Main St. Bridge,246.54,False,CHECK,False,False
2026-04-02 14:53:35,40.744178273,-84.105745768,Elm St. Bridge,866.0,False,CHECK,False,False
2026-04-02 14:53:36,40.744192054,-84.10574804,Main St. Bridge,248.08,False,CHECK,False,False
2026-04-02 14:53:36,40.744192054,-84.10574804,Elm St. Bridge,867.45,False,CHECK,False,False
2026-04-02 14:53:37,40.744199439,-84.105748764,Main St. Bridge,248.9,False,CHECK,False,False
2026-04-02 14:53:37,40.744199439,-84.105748764,Elm St. Bridge,868.21,False,CHECK,False,False
2026-04-02 14:53:38,40.744207513,-84.105748724,Main St. Bridge,249.78,False,CHECK,False,False
2026-04-02 14:53:38,40.744207513,-84.105748724,Elm St. Bridge,869.0,False,CHECK,False,False
2026-04-02 14:53:39,40.74421408,-84.105747855,Main St. Bridge,250.48,False,CHECK,False,False
2026-04-02 14:53:39,40.74421408,-84.105747855,Elm St. Bridge,869.62,False,CHECK,False,False
2026-04-02 14:53:40,40.744222512,-84.105746013,Main St. Bridge,251.38,False,CHECK,False,False
2026-04-02 14:53:40,40.744222512,-84.105746013,Elm St. Bridge,870.38,False,CHECK,False,False
2026-04-02 14:53:41,40.744230325,-84.105745242,Main St. Bridge,252.22,False,CHECK,False,False
2026-04-02 14:53:41,40.744230325,-84.105745242,Elm St. Bridge,871.12,False,CHECK,False,False
2026-04-02 14:53:42,40.744236879,-84.105744382,Main St. Bridge,252.92,False,CHECK,False,False
2026-04-02 14:53:42,40.744236879,-84.105744382,Elm St. Bridge,871.74,False,CHECK,False,False
2026-04-02 14:53:43,40.744239013,-84.105742718,Main St. Bridge,253.13,False,CHECK,False,False
2026-04-02 14:53:43,40.744239013,-84.105742718,Elm St. Bridge,871.88,False,CHECK,False,False
2026-04-02 14:53:44,40.744239734,-84.105740281,Main St. Bridge,253.17,False,CHECK,False,False
2026-04-02 14:53:44,40.744239734,-84.105740281,Elm St. Bridge,871.86,False,CHECK,False,False
2026-04-02 14:53:45,40.744243065,-84.105738909,Main St. Bridge,253.52,False,CHECK,False,False
2026-04-02 14:53:45,40.744243065,-84.105738909,Elm St. Bridge,872.14,False,CHECK,False,False
2026-04-02 14:53:46,40.744247005,-84.105737886,Main St. Bridge,253.93,False,CHECK,False,False
2026-04-02 14:53:46,40.744247005,-84.105737886,Elm St. Bridge,872.49,False,CHECK,False,False
2026-04-02 14:53:47,40.744248645,-84.105737058,Main St. Bridge,254.1,False,CHECK,False,False
2026-04-02 14:53:47,40.744248645,-84.105737058,Elm St. Bridge,872.62,False,CHECK,False,False
2026-04-02 14:53:48,40.74424996,-84.105736445,Main St. Bridge,254.23,False,CHECK,False,False
2026-04-02 14:53:48,40.74424996,-84.105736445,Elm St. Bridge,872.73,False,CHECK,False,False
2026-04-02 14:53:49,40.744251877,-84.105734629,Main St. Bridge,254.42,False,CHECK,False,False
2026-04-02 14:53:49,40.744251877,-84.105734629,Elm St. Bridge,872.85,False,CHECK,False,False
2026-04-02 14:53:50,40.744253341,-84.105734889,Main St. Bridge,254.58,False,CHECK,False,False
2026-04-02 14:53:50,40.744253341,-84.105734889,Elm St. Bridge,873.0,False,CHECK,False,False
2026-04-02 14:53:51,40.7442394,-84.10573358,Main St. Bridge,253.03,False,CHECK,False,False
2026-04-02 14:53:51,40.7442394,-84.10573358,Elm St. Bridge,871.57,False,CHECK,False,False
2026-04-02 14:53:52,40.744239968,-84.105733032,Main St. Bridge,253.09,False,CHECK,False,False
2026-04-02 14:53:52,40.744239968,-84.105733032,Elm St. Bridge,871.61,False,CHECK,False,False
2026-04-02 14:53:53,40.744241775,-84.105732081,Main St. Bridge,253.27,False,CHECK,False,False
2026-04-02 14:53:53,40.744241775,-84.105732081,Elm St. Bridge,871.75,False,CHECK,False,False
2026-04-02 14:53:54,40.744245381,-84.105732069,Main St. Bridge,253.67,False,CHECK,False,False
2026-04-02 14:53:54,40.744245381,-84.105732069,Elm St. Bridge,872.1,False,CHECK,False,False
2026-04-02 14:53:55,40.744242554,-84.105731735,Main St. Bridge,253.35,False,CHECK,False,False
2026-04-02 14:53:55,40.744242554,-84.105731735,Elm St. Bridge,871.81,False,CHECK,False,False
2026-04-02 14:53:56,40.744238328,-84.105731333,Main St. Bridge,252.88,False,CHECK,False,False
2026-04-02 14:53:56,40.744238328,-84.105731333,Elm St. Bridge,871.38,False,CHECK,False,False
2026-04-02 14:53:57,40.744233675,-84.105730248,Main St. Bridge,252.36,False,CHECK,False,False
2026-04-02 14:53:57,40.744233675,-84.105730248,Elm St. Bridge,870.88,False,CHECK,False,False
2026-04-02 14:53:58,40.744232834,-84.105729618,Main St. Bridge,252.26,False,CHECK,False,False
2026-04-02 14:53:58,40.744232834,-84.105729618,Elm St. Bridge,870.77,False,CHECK,False,False
2026-04-02 14:53:59,40.744233704,-84.105728936,Main St. Bridge,252.34,False,CHECK,False,False
2026-04-02 14:53:59,40.744233704,-84.105728936,Elm St. Bridge,870.83,False,CHECK,False,False
2026-04-02 15:13:03,40.744374302,-84.105803039,Main St. Bridge,268.85,False,CHECK,False,False
2026-04-02 15:13:03,40.744374302,-84.105803039,Elm St. Bridge,887.59,False,CHECK,False,False
2026-04-02 15:13:04,40.74437401,-84.105803185,Main St. Bridge,268.82,False,CHECK,False,False
2026-04-02 15:13:04,40.74437401,-84.105803185,Elm St. Bridge,887.57,False,CHECK,False,False
2026-04-02 15:13:05,40.744373789,-84.105803555,Main St. Bridge,268.81,False,CHECK,False,False
2026-04-02 15:13:05,40.744373789,-84.105803555,Elm St. Bridge,887.56,False,CHECK,False,False
2026-04-02 15:13:06,40.744374065,-84.105803449,Main St. Bridge,268.83,False,CHECK,False,False
2026-04-02 15:13:06,40.744374065,-84.105803449,Elm St. Bridge,887.58,False,CHECK,False,False
2026-04-02 15:13:07,40.744374109,-84.105802978,Main St. Bridge,268.83,False,CHECK,False,False
2026-04-02 15:13:07,40.744374109,-84.105802978,Elm St. Bridge,887.57,False,CHECK,False,False
2026-04-02 15:13:08,40.744373801,-84.105802909,Main St. Bridge,268.8,False,CHECK,False,False
2026-04-02 15:13:08,40.744373801,-84.105802909,Elm St. Bridge,887.54,False,CHECK,False,False
2026-04-02 15:13:09,40.744373198,-84.105802592,Main St. Bridge,268.73,False,CHECK,False,False
2026-04-02 15:13:09,40.744373198,-84.105802592,Elm St. Bridge,887.46,False,CHECK,False,False
2026-04-02 15:13:10,40.744372454,-84.105802795,Main St. Bridge,268.65,False,CHECK,False,False
2026-04-02 15:13:10,40.744372454,-84.105802795,Elm St. Bridge,887.4,False,CHECK,False,False
2026-04-02 15:13:11,40.744372838,-84.105802653,Main St. Bridge,268.69,False,CHECK,False,False
2026-04-02 15:13:11,40.744372838,-84.105802653,Elm St. Bridge,887.43,False,CHECK,False,False
2026-04-02 15:13:12,40.744372781,-84.105802336,Main St. Bridge,268.68,False,CHECK,False,False
2026-04-02 15:13:12,40.744372781,-84.105802336,Elm St. Bridge,887.41,False,CHECK,False,False
2026-04-02 15:13:13,40.744372906,-84.105802653,Main St. Bridge,268.7,False,CHECK,False,False
2026-04-02 15:13:13,40.744372906,-84.105802653,Elm St. Bridge,887.44,False,CHECK,False,False
2026-04-02 15:13:14,40.744366765,-84.105798607,Main St. Bridge,267.96,False,CHECK,False,False
2026-04-02 15:13:14,40.744366765,-84.105798607,Elm St. Bridge,886.67,False,CHECK,False,False
2026-04-02 15:22:40,40.740130113,-84.103936302,Main St. Bridge,233.59,False,CHECK,False,False
2026-04-02 15:22:40,40.740130113,-84.103936302,Elm St. Bridge,402.67,False,CHECK,False,False
2026-04-02 15:22:44,40.740808952,-84.104947282,Main St. Bridge,134.14,False,CHECK,False,False
2026-04-02 15:22:44,40.740808952,-84.104947282,Elm St. Bridge,514.92,False,CHECK,False,False
2026-04-02 15:22:45,40.744094678,-84.105773423,Main St. Bridge,237.87,False,CHECK,False,False
2026-04-02 15:22:45,40.744094678,-84.105773423,Elm St. Bridge,858.84,False,CHECK,False,False
2026-04-02 15:22:46,40.744068441,-84.105781756,Main St. Bridge,235.16,False,CHECK,False,False
2026-04-02 15:22:46,40.744068441,-84.105781756,Elm St. Bridge,856.59,False,CHECK,False,False
2026-04-02 15:22:47,40.744071048,-84.105761039,Main St. Bridge,235.09,False,CHECK,False,False
2026-04-02 15:22:47,40.744071048,-84.105761039,Elm St. Bridge,856.03,False,CHECK,False,False
2026-04-02 15:22:48,40.744083873,-84.105753697,Main St. Bridge,236.36,False,CHECK,False,False
2026-04-02 15:22:48,40.744083873,-84.105753697,Elm St. Bridge,857.01,False,CHECK,False,False
2026-04-02 15:22:49,40.744085045,-84.105746431,Main St. Bridge,236.37,False,CHECK,False,False
2026-04-02 15:22:49,40.744085045,-84.105746431,Elm St. Bridge,856.84,False,CHECK,False,False
2026-04-02 15:22:50,40.744087803,-84.105748828,Main St. Bridge,236.71,False,CHECK,False,False
2026-04-02 15:22:50,40.744087803,-84.105748828,Elm St. Bridge,857.2,False,CHECK,False,False
2026-04-02 15:22:51,40.744074291,-84.105751292,Main St. Bridge,235.28,False,CHECK,False,False
2026-04-02 15:22:51,40.744074291,-84.105751292,Elm St. Bridge,855.97,False,CHECK,False,False
2026-04-02 15:22:52,40.744067481,-84.10574968,Main St. Bridge,234.51,False,CHECK,False,False
2026-04-02 15:22:52,40.744067481,-84.10574968,Elm St. Bridge,855.24,False,CHECK,False,False
2026-04-02 15:22:53,40.744061616,-84.105753143,Main St. Bridge,233.93,False,CHECK,False,False
2026-04-02 15:22:53,40.744061616,-84.105753143,Elm St. Bridge,854.79,False,CHECK,False,False
2026-04-02 15:22:54,40.744072331,-84.105752496,Main St. Bridge,235.09,False,CHECK,False,False
2026-04-02 15:22:54,40.744072331,-84.105752496,Elm St. Bridge,855.82,False,CHECK,False,False
2026-04-02 15:22:55,40.744041203,-84.105734234,Main St. Bridge,231.39,False,CHECK,False,False
2026-04-02 15:22:55,40.744041203,-84.105734234,Elm St. Bridge,852.04,False,CHECK,False,False
2026-04-02 15:22:56,40.744035632,-84.105735416,Main St. Bridge,230.8,False,CHECK,False,False
2026-04-02 15:22:56,40.744035632,-84.105735416,Elm St. Bridge,851.54,False,CHECK,False,False
2026-04-02 15:22:57,40.744031849,-84.105728423,Main St. Bridge,230.28,False,CHECK,False,False
2026-04-02 15:22:57,40.744031849,-84.105728423,Elm St. Bridge,850.9,False,CHECK,False,False
2026-04-02 15:22:58,40.744032368,-84.10571888,Main St. Bridge,230.18,False,CHECK,False,False
2026-04-02 15:22:58,40.744032368,-84.10571888,Elm St. Bridge,850.57,False,CHECK,False,False
2026-04-02 15:22:59,40.74402131,-84.105706122,Main St. Bridge,228.77,False,CHECK,False,False
2026-04-02 15:22:59,40.74402131,-84.105706122,Elm St. Bridge,848.98,False,CHECK,False,False
2026-04-02 15:23:00,40.74402688,-84.105707128,Main St. Bridge,229.39,False,CHECK,False,False
2026-04-02 15:23:00,40.74402688,-84.105707128,Elm St. Bridge,849.57,False,CHECK,False,False
2026-04-02 15:23:01,40.744030118,-84.105707218,Main St. Bridge,229.75,False,CHECK,False,False
2026-04-02 15:23:01,40.744030118,-84.105707218,Elm St. Bridge,849.89,False,CHECK,False,False
2026-04-02 15:23:02,40.744035647,-84.105713804,Main St. Bridge,230.46,False,CHECK,False,False
